Price,Close,High,Low,Open,Volume
Ticker,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Date,,,,,
2024-07-30,139712.796875,140273.39124642254,139029.9936793977,139035.3912097993,7514
2024-07-31,142019.625,142268.0206108312,139724.28607001872,139724.28607001872,11737
2024-08-01,140039.9375,143617.90769204783,139374.85561489462,142231.7406388346,8618
2024-08-02,138137.203125,140423.16673220356,137778.43890658248,140038.78764089962,6267
2024-08-05,136248.5,137677.59770734797,135056.8312535279,136579.37176479478,9577
2024-08-06,135454.484375,138775.8222273612,135081.7895493667,135805.62027681156,7917
2024-08-07,134388.40625,138449.6425217718,133989.597368934,137278.23795740143,6772
2024-08-08,140165.140625,142270.19349566873,131787.1266065142,134283.09491345577,39876
2024-08-09,136690.890625,141022.03465544386,135181.6255892113,140165.1220498261,17910
2024-08-12,137064.078125,138276.61931021485,134283.07073807868,136878.87730996718,15138
2024-08-13,137266.21875,138276.6334414072,136799.02031871202,138076.90919299223,4734
2024-08-14,135751.15625,137927.14109263985,135304.2687916731,136883.87329669163,6578
2024-08-16,135867.703125,137456.23054201566,134404.91007880968,137028.62448262435,9943
2024-08-19,134706.140625,136778.2931916696,134283.5732562489,136060.20322126386,9128
2024-08-20,135653.90625,135999.00501396137,134833.18519987926,135381.2997541938,4051
2024-08-21,137609.046875,137777.4311131607,135081.78572181627,135081.78572181627,6885
2024-08-22,139389.390625,139672.38662540872,137216.15106770213,137216.15106770213,5436
2024-08-23,138296.1875,140273.3997243621,138008.40239344805,139275.01253771182,5657
2024-08-26,139099.734375,140273.38519070536,138137.99121770548,139773.73925495436,9279
2024-08-27,138583.71875,139624.39696189665,138225.60975699587,139135.23405487317,4576
2024-08-28,136635.5625,139275.00161837184,136266.2060692968,139275.00161837184,6441
2024-08-29,134204.296875,137091.3830060655,133174.86609244504,136779.04381636533,10344
2024-08-30,134615.984375,135271.47232563878,134183.2303532796,135181.61748388433,10322
2024-09-02,133978.8125,135859.22788792851,133783.87740996794,135231.53877000118,6841
2024-09-03,134202.203125,134580.59185713143,133823.81439286857,134532.6692736425,4691
2024-09-04,135108.640625,135241.31691379647,133839.23819722404,134181.2325863228,4118
2024-09-05,135797.71875,136445.57841236406,135281.4589940097,136030.2493574452,3971
2024-09-06,134044.203125,136479.51890025567,133826.2583373085,136130.0834092894,3820
2024-09-09,133763.21875,134782.27571307367,132386.14636706348,134782.27571307367,6107
2024-09-10,135540.46875,136140.00033114504,134039.14382885618,134632.52908810877,5084
2024-09-11,135127.65625,136429.59985296938,134923.82927967448,136000.2933916684,5167
2024-09-12,135742.96875,136255.98376776144,135281.46427133266,135578.98365401058,3413
2024-09-13,137132.4375,137378.04076701554,135581.0372900981,136180.02284926956,4948
2024-09-16,136206.96875,138285.61087316842,135880.496139877,137577.7543576418,5576
2024-09-17,135001.125,137042.9672737115,134835.14312381262,136828.96921191274,2915
